gauge_id,NSE,KGE,r,beta
75217,0.5394801202858739,0.6546240663627161,0.7995931710707186,26.494787477950744
75219,0.8114090952831211,0.8623475956738264,0.9177165072532202,-6.472817898247396
75225,0.8756369590191495,0.8095256106523929,0.9622631330202428,-1.3027323178850114
75235,-9.539947429604911,-1.987899079989197,0.7959964947321247,6.692293726074884
75238,0.6369194689718456,0.5925733017723964,0.8099855583688313,-20.390504287036155
75239,0.7702215506830975,0.7372821498461393,0.8853130888053445,-15.127063756231216
75241,0.8196549329486624,0.7868874030332935,0.9114825686678424,-12.951398812026882
75254,0.8785625634147844,0.8451285563573508,0.9427442450665682,-14.061758603812342
75257,0.8344681753934777,0.903349624939992,0.9217941767935152,3.740019185962365
75259,0.6188197238676815,0.5660727160527927,0.8126684792088045,-32.454670297914184
75263,0.7909008030216876,0.8296948597997781,0.8946070794153136,-12.435949854888287
75265,0.2824448754899015,0.3974070662989237,0.5373055948021395,3.8291294047967175
75266,-0.4318740338859173,0.1638851926626449,0.7797919706151385,-27.34991966044124
75267,0.7335314501143172,0.7258201476307737,0.9102998065622944,-16.243090461350658
75273,0.7397378657481548,0.6584796467409317,0.8840823678475324,-31.070616539615624
75274,0.5633419176213581,0.5876944686293707,0.8980940511138693,-15.324574432539306
75280,0.8555167397390965,0.8321623617536337,0.9473896386460046,-5.91110754753013
75284,0.779960374572515,0.859988636351253,0.9005569786288592,-7.255412454942278
75286,0.8985194446804179,0.919769839241942,0.9484608010434304,4.539543921810743
75287,0.1082397929542288,0.0588820397954988,0.3377665748546468,-19.916436667245605
75292,-0.0174804790109772,0.2152627775604729,0.678479557490928,-63.8136954622329
75293,0.8264543931179338,0.8167836688952194,0.913133307547923,-12.832504555487306
75296,0.5026731895154624,0.608843176676573,0.852634729979182,-29.37800862944281
75297,0.0479007508320912,0.45550972498049,0.4855699923766652,-14.919525571110414
75303,0.6457965709808797,0.7747155683373215,0.8245176617933786,-14.098938230828626
75309,0.3454322821174826,0.6548803544317265,0.687859380210238,14.380267485668554
75311,-0.680257743700555,0.1403853746806568,0.7391679917124059,29.548584918174345
75314,0.4268605866608829,0.5078118079209233,0.8825571013465422,14.561226292557553
75317,0.1844996237665115,0.5356138112707862,0.7654041137559222,10.497172289637316
75320,0.7557595684647358,0.8535531384575868,0.8934965450074049,1.95595387259554
75339,-19.89193700050004,-3.309050333139285,0.7802185757366858,-2.61253583539247
75359,-0.2485169866726024,0.0542971330673414,0.9164082940389112,46.53962425714117
75368,0.4294795888893111,0.4424236770595371,0.9138215272065374,6.604102570748846
75382,0.6320532662948624,0.6548500554127724,0.8539705043655595,28.807648502477683
75389,0.6067124085565054,0.6905311598579043,0.8487220008019026,21.70433045204763
75402,0.2707848009996543,0.4417967046700312,0.5448417765855341,-7.2799127167747875
75427,0.3190719162794772,0.3978743784655481,0.5654781857990903,1.909908009676956
75497,0.1111791062384542,0.4591819504329875,0.6577632264255153,38.24844849336568
75500,0.0554287701859727,0.5278191891323829,0.7011066539822679,-10.482905595518789
75518,-0.0489386786573049,-0.1849654548791306,0.0631402304183672,-12.249894962931382
75552,0.8806182083560188,0.8953332582027387,0.9391643064343654,5.263277981800671
75553,0.7133505755680997,0.6766130966130864,0.915645874633615,21.555401151075195
75576,0.7915140780782203,0.8494548150903376,0.9111826394512093,-6.399305043212926
75607,0.6757910914820309,0.7975388262791732,0.8616759673376708,-9.521563836170554
75608,0.846735823527062,0.8423380160245308,0.9271587941029854,-13.972934569437466
75624,-5.0125390491353246,-0.7278717012967262,0.3296491831223908,0.9127921366265508
75627,0.0726920477106292,0.4494955981220877,0.4704976819393994,4.047710534985349
75645,0.2186331905144892,0.5748822019429014,0.692957305204866,-26.696524721761605
75646,0.0400920325885244,0.214913395885454,0.739415017066579,63.488837745902096
75648,0.5850833754483944,0.4765531850689694,0.858733491080155,46.25869086338072
75656,0.6589598383785129,0.7397203809707867,0.8119645179030079,-3.6753978659980966
75658,0.2568797086989666,0.6489956807273032,0.6832789927456769,-6.246252218646984
75674,0.8543616703578842,0.8591116500691908,0.9256596594912944,-7.03298149198166
75676,0.8687297903401401,0.8971083143009094,0.9394835939877813,-7.096518552629302
75678,0.9009904155504924,0.9488486800935484,0.9500500764375116,0.4578689287072838
75682,-0.1085799230202013,0.3291818585112326,0.7119923970446318,-57.6766716049414
75683,0.7750414637761622,0.7382991653999745,0.8892857994851906,2.5534781798071173
75687,0.8203740705934106,0.6174161235637958,0.9434688879581312,-25.904056639943907
75697,0.7747034803176168,0.8033037066204951,0.8863503253628644,15.336569100224445
75710,0.6805891596590485,0.4621360754157722,0.9007986744195596,-33.108355316131934
75727,0.861326097717485,0.7009051452144899,0.9485159788510896,-23.200897188584456
75772,0.7190512775777292,0.7811740826798257,0.897995852506217,-0.6289922683353365
76007,0.8512410395168186,0.7324268954272372,0.9451554831047402,3.818052295917398
76008,0.8700812211609957,0.7599588016014684,0.951103262973644,1.5208534418859478
76075,0.3641888809381288,0.5492322390947074,0.6237018119100814,10.331702057726709
76089,0.7785117986284458,0.8314923921896169,0.910437509410696,-5.8704973102694336
76112,0.7619433551400687,0.7899795718267976,0.9001150630071084,15.498879365946516
76130,0.8887653771777283,0.8743093382709699,0.9441968377062638,-6.070165213048793
76133,-20.8017676795975,-3.03950487791713,0.4604344676488775,139.29833791017316
76139,0.871526205951427,0.8393917289114368,0.9357838868329492,13.036113435264806
76141,0.8371860014041681,0.8302904582953032,0.9173057881510996,-1.3970640776414518
76147,0.8148690889219632,0.6466781311563359,0.9322919315161766,-21.38966839784515
76159,0.8444681916089962,0.7837743488835065,0.925708667359265,-11.29147961635779
76180,0.8630536611886536,0.8967127244176725,0.9291884016868736,-2.892683189550592
76190,0.8127208342833406,0.8306601081930047,0.9039367255891068,11.781727162097743
76270,0.3940072019951081,0.3788235495143935,0.6444234412134967,-26.42402453863477
76275,0.7658874374274843,0.8161959193668896,0.8808994251691009,-12.97886254072019
76284,0.7272691322643552,0.7884699699330656,0.8574873836354762,11.89677569994136
76289,0.8323683148727217,0.7903653685532377,0.9191158084636436,6.032123221253881
76318,0.6917819867421331,0.7630158984995656,0.8328060659405921,-9.013999815479558
76345,-0.0810544115754063,0.2610377031588126,0.836808258415127,-0.7507992989783624
76351,0.821742266693993,0.8941820277295356,0.91353515924049,-5.690414534315236
76360,0.7304894335426525,0.5674125616155647,0.8957706106802822,-24.268565824887524
76363,0.717026989264514,0.6783196455834679,0.8584490274439883,-10.89599980063131
76364,0.8329089669461702,0.8531536164794923,0.9141025908611996,-7.952252311272279
76367,0.6750646276183938,0.5692037776963947,0.8662978437945941,-28.900218537513865
76406,0.4317968754082881,0.3393890048584362,0.7137295223555999,-40.88453760939553
76408,0.6022711008124823,0.4417636881405601,0.848406747839861,-42.60606033053941
76416,0.6490192674418034,0.5821389767034317,0.8345805306292702,-27.345342280606555
76417,0.6741317947708172,0.5392266363100825,0.8825076460324905,-31.361901634002862
76421,0.7256151346039017,0.6063526474341296,0.8721837793844718,22.41356886416214
76454,0.2804338256246571,0.5662924872409976,0.7750062332061258,-30.637210913613487
76456,-298.0101193193089,-14.704101521750957,0.1219875361453892,22.164780362984985
76461,0.6283045163343565,0.514440701439415,0.8509217529398287,-33.64620683369976
76462,0.6559674589693877,0.5832253217245554,0.8402628091586913,-27.7766251349002
76466,0.5571978081966218,0.4320687203427217,0.7992024436383981,48.29757159199527
76492,0.5550422640123499,0.4972463993008927,0.7979610688891156,-18.609355326529315
76494,0.5289813729055757,0.6799894441160375,0.7508017757513239,-16.658141424425395
76495,0.6797539145977463,0.7388405402584951,0.8287368795630133,-11.5950673611508
76500,0.4716927898920802,0.5768549514222046,0.6885182951817143,-7.736852071578602
76512,-3.9709099995751753,-0.8109977522246472,0.6935564087094446,-11.477704729282785
76533,-6.984606570204425,-0.3774929654635954,0.2273170498113708,-42.932235135318415
76550,0.5939931585561964,0.5298476247160777,0.8158065342907821,-36.26037196500634
76553,0.880151803697198,0.7446520141771275,0.9566601505398248,-14.216511882864827
76556,0.8757396380934516,0.766570515893222,0.9518459516789576,-7.090793402499712
76557,0.8636649327355665,0.7237523940561309,0.9514874978505116,-19.073601668031355
76566,0.9006887192036288,0.7809254799450007,0.964148548162445,-17.134426009524812
76596,0.6804450207885022,0.7092921358134348,0.838698461970125,-21.010198846497893
76597,0.8811877207945403,0.8155209318644656,0.943222166172512,11.314641738836915
76619,0.8391534320190707,0.8182940410406536,0.9196318589243913,-7.708393393267234
76620,0.8415648375839921,0.6903261334184331,0.9531333977390776,-2.3573507044672657
76634,0.852969951811691,0.866354713876934,0.9261454306237276,-10.089142268742595
76654,0.8719102866819516,0.7022414081469861,0.9585207346350624,-17.132177419169302
76656,0.6034496970476158,0.5612560806562585,0.9323168341322629,-43.251848585359696
76675,0.8974526146760247,0.7328732278760499,0.9700662955118048,-15.857884285927886
76676,0.7583245816448878,0.7453730525578739,0.8785356378528119,-17.783775098228016
76685,0.0862443938958221,0.3028572141524792,0.8344041368974782,34.32366065992465
76690,0.7630538640177719,0.7787233237166276,0.8754791837678998,0.1904062012952924
76700,0.823213778310965,0.6281117497429813,0.9507663451264052,-18.28737807648367
76701,0.9068888573215936,0.9069288032081022,0.9551236282292196,-8.084954506116619
77112,0.5225214798612816,0.4780344475787391,0.7469043958808075,-14.174837846700289
77124,0.6658552969305966,0.5413887526581351,0.8535445124216184,-25.11534636100279
77132,0.6907485643281561,0.7673986117741644,0.8313748539858324,-2.413125605695308
77146,-0.1725528461726675,0.4305063687486113,0.4900841208412136,-24.64407449726798
77159,0.2018222838680289,0.0618328713149239,0.4958357139625002,-47.58101852727028
77164,0.2014922230583559,0.3578465888187971,0.4790425511924688,11.229778941503069
77166,-0.0058697802301808,-0.6191604099190999,0.0588851832220151,-87.75434339383142
77179,0.0493312725337798,0.5033668311248589,0.7085166596980592,20.676131092320745
77193,0.2079262162082427,0.1328798111263258,0.4795490575115982,-28.672320019832544
77250,-2.4069246679492395,-0.570704383097149,0.8073241649921558,-18.85794214582726
77409,-3.427302026071456,-0.2593642479436429,0.4506198044781617,-27.46819604816601
78004,-4.313025505223762,-0.691615608354617,0.5070098749033107,13.835761983779712
78011,-0.0412429289236473,0.489629589250901,0.6945957636235257,6.787555895110034
78054,0.2230222200134919,0.3571681413322102,0.5117467331146871,-20.850555398057885
78109,0.166089979698697,-2.0863630196718472,0.6237843725584795,303.5598599892151
78111,0.0570248205757214,0.1493108339059607,0.7875498462705713,81.01635592889265
78138,-0.2671791692160858,0.0966207990053775,0.8351747400618992,61.80179192202362
78141,-0.1766910505835688,0.4171921447767031,0.6856355748863466,6.372755435215055
78142,0.3108930719097851,0.5818241244661406,0.73561622599746,30.25742809126224
78144,0.0786615479053661,0.4784801232515339,0.4904100560702721,-2.20251464549634
78146,-0.3756609534032538,0.3807024810173157,0.7152935913034394,-16.972061636806473
78165,0.1122132928339687,0.4541677985731428,0.482843313234937,3.378249535048365
78196,-0.4550845109938883,0.2570007453303227,0.7048406579450885,11.872237343394538
78202,-0.9199817989426268,-0.2272167397262747,0.8468018248614732,88.16164130835406
78334,-20632.553283507223,-84.68997794571482,-0.2222989719921289,-48.00292741809408
79001,0.6733360108062671,0.6632482593115667,0.8449138570111204,29.674699638353907
79006,0.1308137423796753,0.4007284867929872,0.8218689240809756,21.577940000277337
79011,0.7641008148183446,0.8232700966553888,0.8751330376371342,3.802373244954475
79051,-1.9332580419125804,-0.452501335785084,0.8192247605794175,47.52729051311428
79244,0.6843489466514905,0.8028899932847056,0.8378409186711379,-9.807034392441947
79261,-0.0519442322041825,0.3347249590953871,0.7920300326122085,26.26127925858454
80113,-1.5864355080157448,-0.2413320133414895,0.761318579857293,30.374187128011908
80118,0.308006863525884,0.4568288996831033,0.8398926304926677,40.16176552124392
80148,-1.0644562083679694,-0.009324137515331,0.6658955261755627,41.14471157729235
80157,-5.682524114113761,-1.1864725369191271,0.7628070266829625,28.36802758470053
80172,-9.194789746086055,-1.683849519572723,0.6851490219420701,117.13873675088044
80198,0.2170177601656318,0.4459427179183788,0.6093473568918413,36.396671187515736
80204,-0.1168106325669913,0.5045576487017758,0.5870666550999919,21.62564879786189
80222,-9.546496862726446,-1.553059205837314,0.5871626988702847,47.60991052195661
82010,0.3135643901230669,-1.249320136137536,0.6580344454364159,214.1163687014172
82013,-0.8710876003333228,-3.8998945248348527,0.6760845748549531,-488.91635325249246
82033,-464.6233247522767,-15.247930809753598,0.6358977543988925,-54.608836901161126
82034,0.4151544850981953,0.6982020564209308,0.7023807595687502,4.529962261564024
82039,0.6564824417376267,0.6837874475759627,0.8162292751132086,-9.967066888531765
82050,0.7430606862691357,0.6226164352647918,0.8964457133074346,18.8271222528976
82060,0.6919277363111902,0.7616966564861805,0.8808883084371458,19.23814798674812
83161,0.6305906717218264,0.7405542021584011,0.828159702720918,19.21404436843972
83174,0.5631946762712081,0.7322032625878044,0.8100600054850599,18.052294384488857
83202,0.8296468211817953,0.7314020831565042,0.9315807844662614,10.750810982500536
83207,0.1394316528121717,0.2450055487749618,0.8977065337284427,-52.20425024202833
83236,-1.0713733456845986,-11.536883158023302,0.4430176407804576,-1252.3258890055156
83249,0.6658472978440949,0.5531325695316976,0.90749676984237,43.25392685114271
83262,0.7867696174237642,0.8599292776949375,0.88944717412611,4.6715634039885385
83266,-0.9261388518575944,-1.7770223449635325,0.7896106081415053,276.58539058254297
83314,0.6904792785279166,0.589040415776532,0.8710148620306103,1.6415154941195245
83318,0.8380888511513751,0.8664550081584408,0.9287294905064004,10.28362255429879
83323,0.797210735097866,0.6555796925782096,0.9480934945926848,-18.00704808088531
83338,0.5115701127195305,-0.3149652862409082,0.8406462145415529,117.66310051853802
83340,0.5178402699612877,0.6523898550759628,0.8529849059649383,12.773621031304849
83348,0.71624445200424,0.7783060783614173,0.8908984136872198,15.374656146187297
83350,0.7613591021339219,0.781038761934508,0.8742163369856443,-0.4948840636532408
83372,0.49218808501062,0.6296140732442899,0.7146798193023831,-8.65920519759541
83378,0.4348073059155197,-0.7686230122945517,0.7670404355957662,173.97199840626155
83395,-5.50768722529727,-1.1281542817838766,0.7127641252812316,-25.67359678328068
83486,-0.3380389653970925,0.5236755160181104,0.7387656965174414,-38.00158766296772
84029,0.1807406229913681,0.329700343925392,0.752190289817977,-49.21435266316197
84031,-3.288978927658333,-0.2517067750822763,0.7126087839829139,-30.272174033059287
84108,0.3748062433342982,0.6575159157615054,0.6691360784281203,5.138282561670324
84119,-2.17385577533899,0.1250239357628646,0.8633540786377727,-58.92738358221364
84200,0.7065042250940661,0.7828415876814222,0.925666517337942,-17.77905288048745
84302,0.7444029097627421,0.6893890562123364,0.9067609242598692,-15.636147768984715
84344,0.4698074676109721,0.6940505451624034,0.8556726813755414,-17.415582351527938
84453,0.5559755305176308,0.6235173853105261,0.8296875711720318,32.47653285095056
84803,-0.0557464600768762,0.3838361237968881,0.455366255580767,-20.4968079635005
