gauge_id,NSE,day,encoder,decoder
71185,0.4878559732387643,361,q_mm_day,prcp_e5l
10379,0.6964559128542752,1,q_mm_day,prcp_e5l
75006,0.6940662643802276,363,q_mm_day,prcp_e5l
77260,0.7902273189743418,1,q_mm_day,prcp_e5l
10044,0.8901601930917084,365,q_mm_day,prcp_e5l
5600,0.5985845099374071,363,q_mm_day,prcp_e5l
84026,0.8219283133146582,1,q_mm_day,prcp_e5l
5166,0.8392639761558119,357,q_mm_day,prcp_e5l
19313,0.7980305820611763,362,q_mm_day,prcp_e5l
70348,0.643289617156491,363,q_mm_day,prcp_e5l
72625,0.8004985188116893,365,q_mm_day,prcp_e5l
4145,0.7455185864650409,1,q_mm_day,prcp_e5l
3247,0.7714993756045754,1,q_mm_day,prcp_e5l
10150,0.7114490754817407,1,q_mm_day,prcp_e5l
7142,-254.3057547234028,1,q_mm_day,prcp_e5l
76651,0.5187196243169683,2,q_mm_day,prcp_e5l
72508,0.5313854501335773,1,q_mm_day,prcp_e5l
75222,0.7604590258651713,1,q_mm_day,prcp_e5l
77115,0.669729868107378,1,q_mm_day,prcp_e5l
70414,0.7647856186032495,364,q_mm_day,prcp_e5l
11491,0.8171851171321858,363,q_mm_day,prcp_e5l
75257,0.79669554018139,1,q_mm_day,prcp_e5l
6139,-306.79734729356466,1,q_mm_day,prcp_e5l
77210,0.7832946412315838,1,q_mm_day,prcp_e5l
76364,0.6733198381185325,364,q_mm_day,prcp_e5l
78231,0.8529513378392102,1,q_mm_day,prcp_e5l
4033,-778.2100598571508,1,q_mm_day,prcp_e5l
7004,0.8126466009151183,1,q_mm_day,prcp_e5l
7016,0.7305888909389003,364,q_mm_day,prcp_e5l
10400,0.6706355726369864,1,q_mm_day,prcp_e5l
48069,0.7956727569827089,362,q_mm_day,prcp_e5l
1608,0.8126444545034324,1,q_mm_day,prcp_e5l
5094,0.7810242699766351,1,q_mm_day,prcp_e5l
6387,0.24573248359369337,364,q_mm_day,prcp_e5l
8334,-47.96169893234261,1,q_mm_day,prcp_e5l
70601,0.6295621724523711,364,q_mm_day,prcp_e5l
7009,0.7291396231746773,363,q_mm_day,prcp_e5l
3150,-727.9543168723233,363,q_mm_day,prcp_e5l
10407,0.6603966378355597,206,q_mm_day,prcp_e5l
84008,0.8921374400232568,365,q_mm_day,prcp_e5l
72109,-510.73350955264857,1,q_mm_day,prcp_e5l
75776,0.6665884792843775,1,q_mm_day,prcp_e5l
7034,0.8304360554764616,4,q_mm_day,prcp_e5l
72731,0.6674071425238295,1,q_mm_day,prcp_e5l
80592,0.6271460428120721,1,q_mm_day,prcp_e5l
75656,0.5444440534230522,1,q_mm_day,prcp_e5l
7200,-139.5236831487746,1,q_mm_day,prcp_e5l
78261,-2.5848963783553915,1,q_mm_day,prcp_e5l
77242,0.6678058135421212,1,q_mm_day,prcp_e5l
19108,0.5796702559103226,362,q_mm_day,prcp_e5l
12043,0.5596550598827711,1,q_mm_day,prcp_e5l
10231,0.8176531406894176,1,q_mm_day,prcp_e5l
5208,0.6832951980401182,365,q_mm_day,prcp_e5l
75727,0.802226731795584,363,q_mm_day,prcp_e5l
7167,-117.09186470315775,364,q_mm_day,prcp_e5l
8256,0.7893275585191923,362,q_mm_day,prcp_e5l
72585,-7657.841605242006,89,q_mm_day,prcp_e5l
12189,0.8250355272970591,362,q_mm_day,prcp_e5l
80442,0.8605603768658149,1,q_mm_day,prcp_e5l
2034,-836.9169439148064,363,q_mm_day,prcp_e5l
12320,0.8124305285461587,364,q_mm_day,prcp_e5l
72716,0.736240625612318,364,q_mm_day,prcp_e5l
11556,0.7745657338522983,1,q_mm_day,prcp_e5l
5449,-10270.104363730321,1,q_mm_day,prcp_e5l
76650,0.6514099757958429,362,q_mm_day,prcp_e5l
75751,0.5639444699576294,1,q_mm_day,prcp_e5l
7011,0.6915482758369957,363,q_mm_day,prcp_e5l
78611,0.8560061529627657,1,q_mm_day,prcp_e5l
84449,-39726.95824001432,4,q_mm_day,prcp_e5l
12417,0.8203423176106156,365,q_mm_day,prcp_e5l
12611,-26359.243535250065,1,q_mm_day,prcp_e5l
10108,0.6506774081744975,1,q_mm_day,prcp_e5l
76243,0.8354332554578953,364,q_mm_day,prcp_e5l
5746,-58419.09741795014,365,q_mm_day,prcp_e5l
5759,0.8724952782750462,365,q_mm_day,prcp_e5l
78410,0.7796338335224969,1,q_mm_day,prcp_e5l
76256,0.7431081548651636,365,q_mm_day,prcp_e5l
48030,-692.3211455646332,1,q_mm_day,prcp_e5l
5092,0.8238050369069764,1,q_mm_day,prcp_e5l
3291,0.5587190241912142,363,q_mm_day,prcp_e5l
76355,0.8276926642278889,2,q_mm_day,prcp_e5l
76145,0.5630011626739144,1,q_mm_day,prcp_e5l
10396,0.7012923037605616,1,q_mm_day,prcp_e5l
79006,0.8291819412184753,1,q_mm_day,prcp_e5l
84233,-1847.8070995562377,1,q_mm_day,prcp_e5l
78519,0.8010292113810802,365,q_mm_day,prcp_e5l
76483,0.855620767109107,1,q_mm_day,prcp_e5l
2152,0.846051927545524,3,q_mm_day,prcp_e5l
49126,0.8134874358700342,363,q_mm_day,prcp_e5l
76421,0.8188390687642937,362,q_mm_day,prcp_e5l
77166,0.6831827732561678,1,q_mm_day,prcp_e5l
80196,0.8092981644544397,1,q_mm_day,prcp_e5l
76406,0.8025670657784424,365,q_mm_day,prcp_e5l
49127,0.715180678731762,362,q_mm_day,prcp_e5l
5190,0.7161549502988855,363,q_mm_day,prcp_e5l
4181,0.8453848880943935,363,q_mm_day,prcp_e5l
10688,0.8511325894752447,1,q_mm_day,prcp_e5l
9199,0.6593868329567969,1,q_mm_day,prcp_e5l
75108,0.6936404226494218,362,q_mm_day,prcp_e5l
3059,0.8962909226752878,365,q_mm_day,prcp_e5l
9335,-4854.746358537283,1,q_mm_day,prcp_e5l
84185,-63.28044155846359,1,q_mm_day,prcp_e5l
78053,0.8058952254155869,1,q_mm_day,prcp_e5l
10357,0.8530379298542766,18,q_mm_day,prcp_e5l
77209,0.4925658040954629,365,q_mm_day,prcp_e5l
10209,0.6471506118740726,359,q_mm_day,prcp_e5l
3569,0.7338758934284597,1,q_mm_day,prcp_e5l
9189,-113.18310345868562,359,q_mm_day,prcp_e5l
82026,0.6131965746985967,1,q_mm_day,prcp_e5l
72148,0.7109471228064738,365,q_mm_day,prcp_e5l
8150,0.8574503530914792,365,q_mm_day,prcp_e5l
75217,0.425910970539804,1,q_mm_day,prcp_e5l
9283,-250.30407178305236,16,q_mm_day,prcp_e5l
84398,-578.7937041890947,365,q_mm_day,prcp_e5l
49053,0.8934891721574737,360,q_mm_day,prcp_e5l
75210,0.7948804585261919,363,q_mm_day,prcp_e5l
9309,0.6902304229824877,363,q_mm_day,prcp_e5l
70328,0.5977342710491602,1,q_mm_day,prcp_e5l
10126,0.8123579765695281,148,q_mm_day,prcp_e5l
76648,0.7634473398231083,356,q_mm_day,prcp_e5l
75280,0.8260317569041404,1,q_mm_day,prcp_e5l
10414,0.6409819301511048,12,q_mm_day,prcp_e5l
75402,0.570147569294605,1,q_mm_day,prcp_e5l
49093,0.6336009969697622,364,q_mm_day,prcp_e5l
76685,0.6516484893166649,361,q_mm_day,prcp_e5l
9397,0.7857583209564764,362,q_mm_day,prcp_e5l
9324,0.6566487111255427,363,q_mm_day,prcp_e5l
75645,0.41389484393887377,1,q_mm_day,prcp_e5l
12239,0.874018984800682,365,q_mm_day,prcp_e5l
76652,0.8347769385066335,1,q_mm_day,prcp_e5l
78160,0.650370166639995,1,q_mm_day,prcp_e5l
11538,0.79431652813642,365,q_mm_day,prcp_e5l
7080,0.8565144472561494,365,q_mm_day,prcp_e5l
80174,0.8133447576515732,1,q_mm_day,prcp_e5l
76255,0.6488045138268197,365,q_mm_day,prcp_e5l
79011,0.8047421297846,1,q_mm_day,prcp_e5l
75225,0.8383433958057561,365,q_mm_day,prcp_e5l
9356,0.7467229056917345,1,q_mm_day,prcp_e5l
10301,0.8012262677088726,1,q_mm_day,prcp_e5l
19172,0.6181772161086748,1,q_mm_day,prcp_e5l
9331,0.8022003165221692,1,q_mm_day,prcp_e5l
9298,-577.5552970742734,365,q_mm_day,prcp_e5l
70531,0.6755089210477754,363,q_mm_day,prcp_e5l
6549,0.7376076058978244,364,q_mm_day,prcp_e5l
77270,0.8747669189670404,1,q_mm_day,prcp_e5l
48088,-1513.6020154226921,363,q_mm_day,prcp_e5l
5403,-1122.6379827503522,365,q_mm_day,prcp_e5l
70011,-5148.297137900106,364,q_mm_day,prcp_e5l
19122,0.35238348071319947,1,q_mm_day,prcp_e5l
4238,0.7608770572426375,364,q_mm_day,prcp_e5l
49094,0.7880333230507245,364,q_mm_day,prcp_e5l
83061,0.8505939796566843,1,q_mm_day,prcp_e5l
19087,0.7064264891792782,362,q_mm_day,prcp_e5l
10148,0.7397615435505958,363,q_mm_day,prcp_e5l
5199,0.7080864925606983,364,q_mm_day,prcp_e5l
75553,0.8428829002043448,1,q_mm_day,prcp_e5l
70206,0.6680887710566095,2,q_mm_day,prcp_e5l
19158,0.7096585617026887,42,q_mm_day,prcp_e5l
78590,-2289.7074043039706,1,q_mm_day,prcp_e5l
4032,0.8345904881139283,2,q_mm_day,prcp_e5l
75289,0.6148853842261293,1,q_mm_day,prcp_e5l
75299,0.63199214330757,359,q_mm_day,prcp_e5l
12125,0.7249672426422917,336,q_mm_day,prcp_e5l
70466,0.7976754281096181,364,q_mm_day,prcp_e5l
10276,0.7247737394420545,1,q_mm_day,prcp_e5l
76367,0.719277144012902,359,q_mm_day,prcp_e5l
10380,0.7103966756937219,2,q_mm_day,prcp_e5l
49014,-1630.4389448617571,363,q_mm_day,prcp_e5l
70399,0.5478656314395369,346,q_mm_day,prcp_e5l
9511,0.6952902693365712,364,q_mm_day,prcp_e5l
79244,0.690532375781029,1,q_mm_day,prcp_e5l
11385,0.7918317049947627,1,q_mm_day,prcp_e5l
76270,0.7511228892985207,363,q_mm_day,prcp_e5l
78277,0.872315117994483,1,q_mm_day,prcp_e5l
75300,0.46927541360223946,1,q_mm_day,prcp_e5l
70209,0.645673528873026,2,q_mm_day,prcp_e5l
76190,0.7286828316205338,287,q_mm_day,prcp_e5l
84400,-145.67475296138934,3,q_mm_day,prcp_e5l
19050,0.685007146419629,1,q_mm_day,prcp_e5l
76180,0.7380295836969282,365,q_mm_day,prcp_e5l
9326,0.7109887205792251,362,q_mm_day,prcp_e5l
1151,0.7312201867816752,1,q_mm_day,prcp_e5l
8339,-88.66327896416989,1,q_mm_day,prcp_e5l
75503,0.5405835855640873,2,q_mm_day,prcp_e5l
76456,0.70960004681287,361,q_mm_day,prcp_e5l
6563,0.7768740344465905,362,q_mm_day,prcp_e5l
10478,-176735.97703600957,364,q_mm_day,prcp_e5l
11353,0.9046810498998378,1,q_mm_day,prcp_e5l
72519,0.6559773809076006,364,q_mm_day,prcp_e5l
75291,0.7994487461645261,1,q_mm_day,prcp_e5l
78163,0.664775544200404,1,q_mm_day,prcp_e5l
4148,0.7305051021677029,1,q_mm_day,prcp_e5l
9279,-295.6692109402672,24,q_mm_day,prcp_e5l
84245,0.5771996231817713,364,q_mm_day,prcp_e5l
5642,0.19224705202974102,2,q_mm_day,prcp_e5l
72076,0.7816947422221687,365,q_mm_day,prcp_e5l
48038,-47485.87124680723,1,q_mm_day,prcp_e5l
70117,0.5343697094501589,1,q_mm_day,prcp_e5l
3178,0.496874765748338,1,q_mm_day,prcp_e5l
76520,0.7607337428426378,1,q_mm_day,prcp_e5l
72327,0.7094724930533969,1,q_mm_day,prcp_e5l
77140,0.8304496242537105,1,q_mm_day,prcp_e5l
72191,-9424.907049050136,364,q_mm_day,prcp_e5l
70211,0.6367802710581303,324,q_mm_day,prcp_e5l
77212,0.8386318221797635,362,q_mm_day,prcp_e5l
10204,0.6728719003062237,364,q_mm_day,prcp_e5l
72760,0.7026157022345475,2,q_mm_day,prcp_e5l
75301,0.5756559330286608,1,q_mm_day,prcp_e5l
70586,0.7886927471012886,6,q_mm_day,prcp_e5l
76490,0.7475187464081581,1,q_mm_day,prcp_e5l
79324,0.8827921321348134,365,q_mm_day,prcp_e5l
80113,0.38956077160294655,365,q_mm_day,prcp_e5l
7036,-6072.762759277493,3,q_mm_day,prcp_e5l
4141,0.6960090906520837,1,q_mm_day,prcp_e5l
73110,0.7831783208914355,363,q_mm_day,prcp_e5l
49125,0.7813974387558704,363,q_mm_day,prcp_e5l
75227,0.8135401625683174,97,q_mm_day,prcp_e5l
2270,-1162.8411365042873,363,q_mm_day,prcp_e5l
72739,0.8086722850671566,364,q_mm_day,prcp_e5l
72753,0.8078614651136968,365,q_mm_day,prcp_e5l
5459,-488.24392383725655,1,q_mm_day,prcp_e5l
5611,0.6214328325654854,1,q_mm_day,prcp_e5l
7156,0.808284702314787,343,q_mm_day,prcp_e5l
6143,0.8546641720270836,4,q_mm_day,prcp_e5l
7024,-105445.71467732491,365,q_mm_day,prcp_e5l
48091,0.7760553101214792,4,q_mm_day,prcp_e5l
77193,0.4447530025016,2,q_mm_day,prcp_e5l
6141,-276.4690646926987,1,q_mm_day,prcp_e5l
72649,0.8133765678525604,364,q_mm_day,prcp_e5l
2229,-454.4210117061378,1,q_mm_day,prcp_e5l
72104,-494.9375415708318,1,q_mm_day,prcp_e5l
70459,0.6035535750789267,1,q_mm_day,prcp_e5l
76360,0.6742322564159171,364,q_mm_day,prcp_e5l
19127,0.8867970685054418,1,q_mm_day,prcp_e5l
3079,0.7792130054556675,140,q_mm_day,prcp_e5l
72064,0.7250136402348322,364,q_mm_day,prcp_e5l
75079,0.8131890429140923,318,q_mm_day,prcp_e5l
10441,0.8623263994435293,1,q_mm_day,prcp_e5l
75561,0.5448066439860968,1,q_mm_day,prcp_e5l
48089,0.7837641710798084,365,q_mm_day,prcp_e5l
75382,0.44393804737635945,365,q_mm_day,prcp_e5l
10184,0.6480085673765386,1,q_mm_day,prcp_e5l
76264,0.8338894867649161,1,q_mm_day,prcp_e5l
4036,0.7941343556764414,363,q_mm_day,prcp_e5l
2203,0.8201974696636748,1,q_mm_day,prcp_e5l
5635,0.5347651120456618,1,q_mm_day,prcp_e5l
83372,0.608646976399545,365,q_mm_day,prcp_e5l
70587,0.779368266515291,363,q_mm_day,prcp_e5l
75752,0.6556167781342086,1,q_mm_day,prcp_e5l
72004,-1573.5997836174529,364,q_mm_day,prcp_e5l
10323,-101.74228858251332,365,q_mm_day,prcp_e5l
11352,-731.3193184356516,1,q_mm_day,prcp_e5l
10144,0.7896939615173945,1,q_mm_day,prcp_e5l
84295,-7115.89831889347,4,q_mm_day,prcp_e5l
75710,0.7581798633547003,2,q_mm_day,prcp_e5l
75678,0.8420671526834274,180,q_mm_day,prcp_e5l
80165,0.7302941055314169,1,q_mm_day,prcp_e5l
12279,0.8660481168600154,365,q_mm_day,prcp_e5l
72188,0.7331455226697965,42,q_mm_day,prcp_e5l
49123,-36365.53548090216,364,q_mm_day,prcp_e5l
70499,0.6726126800294747,357,q_mm_day,prcp_e5l
75219,0.6547272503156482,364,q_mm_day,prcp_e5l
2062,-3288.257189421372,1,q_mm_day,prcp_e5l
75624,0.7522200804144691,1,q_mm_day,prcp_e5l
10402,0.8110319149455,1,q_mm_day,prcp_e5l
12476,0.7344545447753543,1,q_mm_day,prcp_e5l
49120,0.7532587306875044,364,q_mm_day,prcp_e5l
84129,0.8949932716267672,1,q_mm_day,prcp_e5l
10078,-166.2424786988086,2,q_mm_day,prcp_e5l
10060,0.8090202303449356,38,q_mm_day,prcp_e5l
11350,0.8596781225461918,1,q_mm_day,prcp_e5l
75388,0.3368462541643926,1,q_mm_day,prcp_e5l
76076,0.648520141526008,293,q_mm_day,prcp_e5l
5552,0.7715676275851101,1,q_mm_day,prcp_e5l
1576,0.8279784672036741,364,q_mm_day,prcp_e5l
75074,0.5699142184512158,1,q_mm_day,prcp_e5l
70340,0.6418487305605816,203,q_mm_day,prcp_e5l
83262,-767.1105324970847,1,q_mm_day,prcp_e5l
70559,0.5552222710506426,1,q_mm_day,prcp_e5l
78130,0.815518629297256,1,q_mm_day,prcp_e5l
78343,0.8429107727048817,1,q_mm_day,prcp_e5l
70288,0.4797745445143091,364,q_mm_day,prcp_e5l
70334,0.6573128547232305,1,q_mm_day,prcp_e5l
49070,0.70831686437306,361,q_mm_day,prcp_e5l
77197,0.711208755449048,1,q_mm_day,prcp_e5l
78132,0.8492171855113484,1,q_mm_day,prcp_e5l
72102,-367.92263237798585,365,q_mm_day,prcp_e5l
7056,0.6663568359906096,1,q_mm_day,prcp_e5l
70486,0.6606360124308083,363,q_mm_day,prcp_e5l
19170,0.6442103870540652,362,q_mm_day,prcp_e5l
80224,0.8706758045010379,1,q_mm_day,prcp_e5l
76345,0.7857650504421811,365,q_mm_day,prcp_e5l
72179,0.7470123106231581,365,q_mm_day,prcp_e5l
83318,-710.1405722492239,1,q_mm_day,prcp_e5l
75682,0.7281862578057292,4,q_mm_day,prcp_e5l
11374,0.8852363887691486,365,q_mm_day,prcp_e5l
72269,0.7617851020507278,365,q_mm_day,prcp_e5l
4068,0.7141936904450408,1,q_mm_day,prcp_e5l
76494,0.7967380571330047,364,q_mm_day,prcp_e5l
77223,0.8703262813302065,1,q_mm_day,prcp_e5l
75728,0.7755603643318065,363,q_mm_day,prcp_e5l
8233,-31.167858833126004,365,q_mm_day,prcp_e5l
75607,0.501930597276702,363,q_mm_day,prcp_e5l
10548,0.8381394755776952,22,q_mm_day,prcp_e5l
75389,0.47871477637507354,1,q_mm_day,prcp_e5l
5604,0.13743142740473968,1,q_mm_day,prcp_e5l
10586,0.7201914127689937,1,q_mm_day,prcp_e5l
84215,-3546.302803865952,2,q_mm_day,prcp_e5l
7087,-1001.3739494638284,1,q_mm_day,prcp_e5l
10468,-24806.871161394138,1,q_mm_day,prcp_e5l
48029,-40682.9924966348,348,q_mm_day,prcp_e5l
72172,0.6950636522544889,365,q_mm_day,prcp_e5l
3637,0.8257569755690815,364,q_mm_day,prcp_e5l
8289,0.8063274394565019,361,q_mm_day,prcp_e5l
70248,0.7414513950005202,353,q_mm_day,prcp_e5l
77327,0.8694094139709483,1,q_mm_day,prcp_e5l
84347,-141.55014423978233,1,q_mm_day,prcp_e5l
76688,0.7363132095863576,360,q_mm_day,prcp_e5l
2040,0.8124970419456167,3,q_mm_day,prcp_e5l
75202,0.7973677473286542,365,q_mm_day,prcp_e5l
9355,0.7538585693692161,1,q_mm_day,prcp_e5l
78050,0.9073494989353037,1,q_mm_day,prcp_e5l
9344,0.7893590880521945,1,q_mm_day,prcp_e5l
5589,0.6599746242239513,1,q_mm_day,prcp_e5l
76141,0.8395322159729529,365,q_mm_day,prcp_e5l
5151,0.6583555965106928,1,q_mm_day,prcp_e5l
76486,0.88642174010053,1,q_mm_day,prcp_e5l
78087,0.8884445255428688,1,q_mm_day,prcp_e5l
76008,0.8425862513656139,365,q_mm_day,prcp_e5l
70517,0.6325590013228322,1,q_mm_day,prcp_e5l
80198,0.8666558546116492,3,q_mm_day,prcp_e5l
75238,0.4087685978293901,1,q_mm_day,prcp_e5l
12354,0.7332696612215588,8,q_mm_day,prcp_e5l
75303,0.49783341082392585,363,q_mm_day,prcp_e5l
76512,0.8972012583751482,1,q_mm_day,prcp_e5l
72603,0.7690654335858083,1,q_mm_day,prcp_e5l
72660,0.7945255982117944,365,q_mm_day,prcp_e5l
75576,0.7915630589924408,163,q_mm_day,prcp_e5l
83288,0.8000060523406097,1,q_mm_day,prcp_e5l
4012,0.8129878283507679,1,q_mm_day,prcp_e5l
3210,0.596991777545526,363,q_mm_day,prcp_e5l
